timestamp,brightness_sum,brightness_mean,red_sum,green_sum,blue_sum,red_mean,green_mean,blue_mean
2026-05-27 23:30:00,77520.234375,58.72745132446289,27528.0,82916.0,171278.0,20.85454559326172,62.81515121459961,129.7560577392578
2026-05-27 23:40:00,78370.0625,59.37125778198242,27763.0,83222.0,179323.0,21.032575607299805,63.04697036743164,135.8507537841797
2026-05-27 23:50:00,80894.6875,61.28385543823242,28717.0,85903.0,184923.0,21.75530242919922,65.07803344726562,140.0931854248047
2026-05-28 00:00:00,78419.421875,59.408653259277344,25517.0,83384.0,185017.0,19.3310604095459,63.16969680786133,140.16439819335938
2026-05-28 00:10:00,79930.5546875,60.55345153808594,28557.0,84459.0,186347.0,21.634090423583984,63.984092712402344,141.17196655273438
2026-05-28 00:20:00,82780.578125,62.71255874633789,36301.0,85961.0,188137.0,27.500757217407227,65.1219711303711,142.5280303955078
2026-05-28 00:30:00,82170.8203125,62.2506217956543,39717.0,84380.0,185298.0,30.08863639831543,63.92424392700195,140.3772735595703
2026-05-28 00:40:00,85326.0234375,64.64093017578125,47965.0,86177.0,186905.0,36.337120056152344,65.28560638427734,141.59469604492188
2026-05-28 00:50:00,88176.65625,66.80049896240234,53716.0,88509.0,186356.0,40.693939208984375,67.0522689819336,141.1787872314453
2026-05-28 01:00:00,88181.4609375,66.80413818359375,55152.0,88284.0,184426.0,41.78181838989258,66.88182067871094,139.71665954589844
2026-05-28 01:10:00,83937.390625,63.588932037353516,51817.0,84078.0,177128.0,39.25530242919922,63.69545364379883,134.18788146972656
2026-05-28 01:20:00,88800.84375,67.27336883544922,57453.0,88808.0,181038.0,43.525001525878906,67.2787857055664,137.14999389648438
2026-05-28 01:30:00,86314.1328125,65.38949584960938,55236.0,86370.0,177271.0,41.845455169677734,65.43181610107422,134.2962188720703
2026-05-28 01:40:00,82626.9609375,62.59618377685547,52410.0,82411.0,173743.0,39.70454406738281,62.43257522583008,131.6234893798828
2026-05-28 01:50:00,82930.4765625,62.82611846923828,52345.0,82823.0,174056.0,39.655303955078125,62.74469757080078,131.86061096191406
2026-05-28 02:00:00,80624.9140625,61.0794792175293,49254.0,80572.0,173523.0,37.313636779785156,61.03939437866211,131.45681762695312
2026-05-28 02:10:00,78535.5546875,59.49663162231445,45633.0,78947.0,171340.0,34.57045364379883,59.80833435058594,129.8030242919922
2026-05-28 02:20:00,79888.4140625,60.52152633666992,45332.0,80622.0,174377.0,34.34242248535156,61.077274322509766,132.10379028320312
2026-05-28 02:30:00,82633.2109375,62.60091781616211,45236.0,84239.0,176847.0,34.26969528198242,63.81742477416992,133.97500610351562
2026-05-28 02:40:00,79137.609375,59.952735900878906,39839.0,81273.0,173702.0,30.181060791015625,61.57045364379883,131.59242248535156
2026-05-28 02:50:00,76493.84375,57.94988250732422,34585.0,79325.0,171858.0,26.20075798034668,60.094696044921875,130.19544982910156
2026-05-28 03:00:00,78656.0078125,59.58788299560547,35144.0,81672.0,176908.0,26.624242782592773,61.87272644042969,134.02120971679688
2026-05-28 03:10:00,81796.8984375,61.96734619140625,35548.0,85559.0,180718.0,26.9303035736084,64.81742095947266,136.90757751464844
2026-05-28 03:20:00,77568.1640625,58.76375961303711,28881.0,81990.0,177127.0,21.879545211791992,62.1136360168457,134.18711853027344
2026-05-28 03:30:00,77243.7890625,58.51802062988281,26497.0,82422.0,175379.0,20.073484420776367,62.44091033935547,132.86288452148438
2026-05-28 03:40:00,78792.9921875,59.6916618347168,28797.0,83785.0,176559.0,21.815908432006836,63.47348403930664,133.75682067871094
2026-05-28 03:50:00,79749.296875,60.416133880615234,30787.0,84622.0,175659.0,23.323484420776367,64.10757446289062,133.0749969482422
2026-05-28 04:00:00,77246.3046875,58.519927978515625,31107.0,81452.0,171446.0,23.565908432006836,61.70606231689453,129.88333129882812
2026-05-28 04:10:00,84995.9765625,64.3908920288086,40320.0,88949.0,177395.0,30.545454025268555,67.38560485839844,134.39015197753906
2026-05-28 04:20:00,76855.1171875,58.22357177734375,32862.0,80771.0,167608.0,24.89545440673828,61.19015121459961,126.97575378417969
2026-05-28 04:30:00,78449.90625,59.43174743652344,35751.0,82341.0,165639.0,27.084091186523438,62.379547119140625,125.48409271240234
2026-05-28 04:40:00,77912.3984375,59.02454376220703,38098.0,81413.0,160476.0,28.86212158203125,61.676513671875,121.5727310180664
2026-05-28 04:50:00,76585.7109375,58.01947784423828,41377.0,79521.0,151189.0,31.34621238708496,60.24318313598633,114.53712463378906
2026-05-28 05:00:00,56990.3203125,43.17448425292969,29762.0,58419.0,123014.0,22.54697036743164,44.25681686401367,93.19242095947266
